Chalazion ,8,,,,
Conjunctivitis ,8,1,,,
Dacryocystitis ,8,1,,,
Ectropion ,8,,,,
Entropion ,8,,,,
Keratitis ,8,1,,,
Episcleritis ,8,1,,,
Nystagmus ,8,,,,
Ophthalmia ,8,,,,
Pinguecula ,8,,,,
Pterygium ,8,,,,
Ptosis ,8,,,,
HYPERMETROPIA ,8,,,,
MYOPIA ,8,,,,
ASTIGMATISM ,8,,,,
MACULAR ,8,,,,
PIGMENTOSA ,8,,,,
Scleritis ,8,,,,
conjunctiva ,8,,,,
Trichiasis ,8,2,,,
Corneal abrasion ,8,,,,
Facies ,7,,,,
Urticaria ,7,,,,
Face Lift ,7,,,,
Factitious ,8,,,,
Fainting ,8,,,,
Arches ,7,8,,,
Fallopian ,11,,,,
Tetralogy ,11,3,,,
REPRESSED ,9,,,,
MEMORY ,9,,,,
Familial ,11,,,,
Famotidine ,13,5,,,
Fansidar ,13,2,,,
Fascia ,7,,,,
Fasciitis ,7,1,,,
Fascioliasis ,5,,,,
Fasciotomy ,7,,,,
Fasting ,14,,,,
Fat,14,,,,
Fatigue,7,8,9,,
Fat Necrosis,14,,,,
Fatty Degeneration,14,,,,
Fauces,5,,,,
Favism,6,13,14,,
Favus,2,,,,
Fear,9,,,,
Febrile,11,7,8,,
Febrile Convulsion,11,7,8,,
Feedback Mechanism,4,,,,
Female Genital Mutilation (FGM),11,,,,
Feminisation,11,,,,
Femoral,7,,,,
Femur,7,,,,
Fertilisation,11,,,,
Fertility Rate,11,,,,
Fester,6,2,,,
Festination,8,,,,
Fetal Alcohol Syndrome,11,14,,,
Fetal Blood Sampling,11,,,,
Fetal Transplant,11,1,,,
Fetishism,9,,,,
Fetoscopy,11,,,,
Fetus,11,,,,
Fever,1,,,,
"Fibre, Dietary",14,,,,
Fibreoptic Endoscopy,15,,,,
Fibrillation,3,,,,
Fibrin,6,,,,
Fibrinogen,6,,,,
Fibrinolysis,6,,,,
Fibrinolytic Drugs,6,,,,
Fibroadenoma,7,,,,
Fibroblasts,7,,,,
Fibrocystic Disease of the Pancreas,5,,,,
Fibroid,11,,,,
Fibroma,6,7,,,
Fibromyalgia Syndrome,7,8,,,
Fibrosarcoma,6,7,,,
Fissure,15,,,,
First Aid,15,,,,
Fingerprint,15,,,,
Finasteride,13,,,,
Filling,7,,,,
Filaricide,13,2,,,
Filariasis,2,,,,
Fibula,7,,,,
Fibrous Tissue,7,,,,
Fibrous Dysplasia,7,,,,
Fibrositis,7,8,,,
Fibrosis,7,,,,
Fibrosing Alveolitis,12,7,,,
Fistula,15,,,,
Fit,14,,,,
Fitness,14,,,,
5-Hydroxytryptamine,13,8,,,
Flaccid,7,,,,
Flail Chest,7,,,,
Flap,7,,,,
Flat-Foot,7,8,,,
Flatulence,5,,,,
Flatus,5,,,,
Flavine,13,2,,,
Flexion,7,,,,
Flexor,7,,,,
Flexure,7,,,,
Floaters,8,,,,
Flooding,11,,,,
Flu,1,,,,
Flucloxacillin,13,2,,,
Fluconazole,13,2,,,
Fluctuation,7,,,,
Flucytosine,13,2,,,
Fluid Balance,14,,,,
Flukes,2,,,,
Follicle-Stimulating Hormone,11,,,,
Follicular Hormone,11,,,,
Flunitrazepam,13,9,8,,
Fluocinolone,13,7,,,
Fluorescein,13,8,3,,
Fluoroscope,15,,,,
Fluorouracil,13,6,,,
Fluoxetine,13,9,8,,
Flupenthixol,13,9,8,,
Fluphenazine,13,9,,,
Flurazepam,13,9,,,
Fluticasone,13,12,,,
Flutter,3,,,,
Fluvastatin,13,3,,,
Foetus,11,,,,
Folic Acid,11,14,,,
Follicular Hormone,11,,,,
Follicle-Stimulating,11,,,,
Follicle Stimulating Hormone,11,,,,
FSH,11,,,,
Folium,15,,,,
Flutamide,11,,,,
Fluoride,7,,,,
Fomentation,15,,,,
Fomites,15,,,,
Fontanelle,11,7,,,
Food,14,,,,
Food Intolerance,14,,,,
Food Poisoning,14,,,,
Food Standards Agency,14,,,,
Foramen,7,,,,
Forced Diuresis,10,,,,
Forced Feeding,14,,,,
Forceps,15,,,,
Forensic Medicine,15,,,,
Foreskin,11,,,,
Formaldehyde,15,,,,
Formestane,11,,,,
Formulary,13,,,,
Fossa,7,,,,
Fovea,8,,,,
Fractures,7,,,,
Fraenum,7,,,,
Framycetin,13,2,,,
Freckles,7,,,,
Free Association,9,,,,
Fremitus,12,,,,
Frenum,7,,,,
Frequency,10,,,,
Freudian Theory,9,,,,
Friction,12,,,,
Friedreich’s Ataxia,11,8,,,
Frigidity,11,,,,
Fringe Medicine,15,,,,
Fröhlich’s Syndrome,11,4,,,
Frontal,7,,,,
Frontal Bone,7,,,,
Frontal Lobe,7,,,,
Frontal Sinus,7,,,,
Frostbite,7,,,,
Frozen Shoulder,7,,,,
Fructose,14,,,,
Frusemide,13,,,,
Fumigation,13,2,,,
Functional Diseases,9,,,,
Fundus,8,,,,
Fungal and Yeast Infections,2,,,,
Funiculitis,11,,,,
Funnel Chest,7,,,,
Fungus,2,,,,
Fungal Poisoning,2,14,,,
Furuncle,7,,,,
Fusidic Acid,13,2,,,
Fusobacterium,2,,,,
GABA,8,,,,
Gag,7,8,,,
Gait,7,,,,
Galactocele,11,,,,
Galactorrhoea,11,,,,
Galactosaemia,11,,,,
Galactose,14,,,,
Gall,5,,,,
Gall-Bladder,5,,,,
"Gall-Bladder, Diseases of",5,,,,
Gall-Stones,5,,,,
Gamete,11,,,,
Gamete Intrafallopian Transfer (GIFT),11,,,,
Gamma Aminobutyric Acid,8,,,,
Gamma Benzene Hexachloride,13,2,,,
Gamma-Globulin,14,,,,
Gamma Rays,6,,,,
Gammexane,13,2,,,
Ganciclovir,13,1,,,
Ganglion,8,,,,
gangrene,14,,,,
Gargles,5,,,,
Gargoylism,11,,,,
Gas,5,,,,
Gas Gangrene,14,,,,
Gastrectomy,5,,,,
Gastric,5,,,,
Gastric Lavage,5,,,,
Gastric Ulcer,5,,,,
Gastrin,5,,,,
Gastritis,5,,,,
Gastrocnemius,7,,,,
Gastroduodenostomy,5,,,,
Gastroenteritis,5,,,,
Gastroenterostomy,5,,,,
Gastrointestinal Tract,5,,,,
Gastro-Oesophageal Reflux,5,,,,
Gastroscope,5,,,,
Gastrostomy,5,,,,
Gaucher’s Disease,14,,,,
Gel,15,,,,
Gelatin,15,,,,
Gemeprost,13,11,,,
Gender Identity Disorders,11,,,,
General Dental Council,7,,,,
General Dental Services,7,,,,
General Medical Council (GMC),15,,,,
General Optical Council,8,,,,
General Paralysis of the Insane,7,8,,,
General Practitioner (GP),15,,,,
Generic Drug,13,,,,
Genes,11,,,,
Genetic Code,11,,,,
Gene Testing,11,,,,
Gene Therapy,11,,,,
Genetic Counselling,11,,,,
Genetic Disorders,11,,,,
Genetic Engineering,11,,,,
Genetic Fingerprinting,11,,,,
Genetics,11,,,,
Genetic Screening,11,,,,
Genital Herpes,1,11,,,
Genitalia,11,,,,
Genito-Urinary Medicine,11,,,,
Genito-Urinary Tract,11,,,,
Genome,11,,,,
Genotype,11,,,,
Gentamicin,13,2,,,
Genu Varum,7,,,,
Geriatrics,11,,,,
German Measles,11,,,,
Germ Cell,11,,,,
Germ Layer,11,,,,
Germs,2,,,,
Gerontology,11,,,,
Gestaltism,9,,,,
Gestation,11,,,,
GFR,10,,,,
Giardiasis,2,,,,
Giddiness,9,,,,
GIFT,11,,,,
Gigantism,11,4,,,
Gilles De La Tourette’s Syndrome,7,8,,,
Gingivitis,7,1,,,
Gland,7,,,,
Glandular Fever,1,,,,
Glans,7,,,,
Glasgow Coma Scale,9,8,,,
Glaucoma,8,3,,,
Glenoid,7,,,,
Glia,8,,,,
Glibenclamide,5,,,,
Gliclazide,13,,,,
Glioblastoma,6,,,,
Glioma,6,,,,
Gliquidone,13,,,,
Globin,14,,,,
Globulin,14,,,,
Glomerulonephritis,10,,,,
Glossitis,7,,,,
Glossopharyngeal,7,,,,
Glottis,7,,,,
Glomerulus,10,,,,
Glomerulitis,10,,,,
Glomerular Filtration Rate,10,,,,
Globus,5,,,,
Glipizide,13,,,,
Glutamate,14,,,,
Glue Sniffing,15,,,,
Glue Ear,8,,,,
Glucoside,13,,,,
Glucose Tolerance Test,14,,,,
Glucose-6-Phosphate Dehydrogenase,14,,,,
Glucose,14,,,,
Gluconeogenesis,14,,,,
Glucocorticoids,14,,,,
Glucagon,14,,,,
Glottis,7,,,,
Glossopharyngeal,7,,,,
Glossitis,7,,,,
Glomerulus,10,,,,
Glomerulonephritis,10,,,,
Glomerulitis,10,,,,
Globulin,14,,,,
Globin,14,,,,
Gliquidone,13,,,,
Glipizide,13,,,,
Glioma,6,8,,,
Gliobastoma,6,8,,,
Glutaminase,10,,,,
Gluteal,7,,,,
Gluten,14,,,,
Gluteus,7,,,,
Glyceryl Trinitrate,13,3,,,
Glyco,14,,,,
Glycogen,14,,,,
Glycoproteins,14,,,,
Glycoside,14,,,,
Glycosylated Haemoglobin (HbA1),14,,,,
Glycosuria,14,10,,,
Goblet Cell,5,,,,
Goitre,4,,,,
Gold Salts,13,1,,,
Golfer’s Elbow,7,,,,
Gonad,11,,,,
Gonadorelin,4,,,,
Gonadotrophins,11,,,,
Gonococci,2,,,,
Gonorrhoea,2,11,,,
GP,15,,,,
Graft,1,,,,
Graft Versus Host Disease (GVHD),1,,,,
Gram,2,,,,
Gram-Negative,2,,,,
Gram-Positive,2,,,,
Gram’s Stain,2,,,,
Grand Mal,8,,,,
Granisetron,13,8,,,
Granulations,6,,,,
Granulocytes,6,,,,
Granuloma,6,,,,
Gravel,10,,,,
Graves’ Disease,4,,,,
Gravid,11,,,,
Greenstick Fracture,7,,,,
Grey Matter,8,,,,
Griseofulvin,13,2,,,
Groin,11,,,,
Grommet,8,,,,
Group Therapy,9,,,,
Growing Pains,7,,,,
Growth,7,,,,
Growth Hormone,4,,,,
Guillain-Barré Syndrome,8,,,,
Gulf War Syndrome,9,,,,
Gullet,5,,,,
Gum,5,,,,
Gumboil,5,,,,
Gumma,11,2,7,,
"Gums, Diseases of",5,,,,
GVHD,1,,,,
Gynaecology,11,,,,
Gynaecomastia,11,,,,
Gypsum,7,,,,
Gyrus,8,,,,
H2 Receptor Antagonists,13,,,,
Habit,9,,,,
Habituation,9,,,,
Heme,6,,,,
Haem,6,,,,
Haemangioma,6,,,,
Haemarthrosis,6,,,,
Haematemesis,6,,,,
Haematinic,13,6,,,
Haematocoele,6,,,,
Haematocolpos,11,6,,,
Haematocrit,6,,,,
Haematogenous,6,,,,
Haematologist,6,,,,
Haematology,6,,,,
Haematoma,6,,,,
Haematuria,6,10,,,
Haemic Murmur,3,,,,
Haemochromatosis,6,,,,
Haemodialysis,6,,,,
Haemofiltration,6,,,,
Haemoglobin,6,,,,
Haemoglobinopathies,6,,,,
Haemoglobinuria,6,10,,,
Haemolysis,6,,,,
Haemolytic Disease of the Newborn,6,,,,
Haemolytic Uraemic Syndrome,6,,,,
Haemopericardium,6,,,,
Haemophilia,6,,,,
Haemophilus,6,,,,
Haemopoiesis,6,,,,
Haemopoeitic Stem Cell,6,,,,
Haemoptysis,6,,,,
Haemorrhage,6,,,,
Haemorrhoids,5,,,,
Haemosiderosis,6,,,,
Haemostasis,6,,,,
Haemostatics,6,,,,
Haemothorax,12,,,,
"Hair, Removal of",7,,,,
Hair,7,,,,
Half Life,7,,,,
Halitosis,5,,,,
Hallucinations,9,,,,
Hallucinogens,13,9,,,
Hallux,7,,,,
Hallux Rigidus,7,,,,
Hallux Valgus,7,,,,
Halo,8,,,,
Haloperidol,13,9,,,
Halothane,13,8,,,
Halothane Hepatitis,13,5,,,
Hamartoma,6,12,,,
Hamate,7,,,,
Hammer-Toe,7,,,,
Hamstrings,7,,,,
Hand,7,,,,
"Hand, Foot and Mouth Disease",1,,,,
Handicap,15,,,,
Hanging,15,,,,
Hang-Nail,7,,,,
Hansen’s Disease,7,,,,
Hantavirus,1,,,,
Haploid,11,,,,
Hapten,1,,,,
Hard Water,14,,,,
Hare-Lip,11,,,,
Hartmann’s Solution,15,,,,
Hashimoto’s Disease,4,,,,
Haversian Canals,7,,,,
Hay Fever,1,,,,
Head,7,,,,
Headache,8,,,,
Heaf Test,12,,,,
Healing,15,,,,
Health,15,,,,
Head Injury,8,,,,
Health and Safety Executive (HSE),15,,,,
Health-Care Priorities,15,,,,
Health Centre,15,,,,
Health Databases,15,,,,
Health Education,15,,,,
Health Impact Assessment,15,,,,
Health Promotion,15,,,,
Health Service Commissioner,15,,,,
Health Service Management,15,,,,
Health Visitors,15,,,,
Hearing,8,,,,
Hearing Aids,8,,,,
Heart,3,,,,
"Heart, Artificial",3,,,,
"Heart, Diseases of",3,,,,
Heart-Lung Machine,3,12,,,
Heart-Lung Transplant,3,12,,,
Heart Surgery,3,,,,
Heartburn,5,,,,
Heat Cramps,15,,,,
Heat Spots,15,,,,
Heat Stroke,15,,,,
Hebephrenia,9,,,,
Heberden's Nodes,7,,,,
Heel,7,,,,
Height,7,,,,
Helicobacter Pylori,2,,,,
H.Pylori,2,,,,
Heliotherapy,15,,,,
Helium,15,,,,
HELLP Syndrome,11,,,,
Helminths,2,,,,
Hemianaesthesia,8,,,,
Hemianopia,8,,,,
Hemiatrophy,15,,,,
Hemiballismus,7,8,,,
Hemicolectomy,5,,,,
Hemicrania,7,,,,
Hemimelia,11,,,,
Hemiparesis,7,,,,
Hemiplegia,7,,,,
Hemp,13,,,,
Loop of Henle,10,,,,
Henoch-Schonlein Purpura,3,,,,
Purpura,3,,,,
Heparin,6,,,,
Hepatectomy,5,,,,
Hepatic Encephalopathy,5,,,,
Hepatitis,5,,,,
Hepatocyte,5,,,,
Hepatolenticular Degeneration,5,,,,
Hepatoma,5,6,,,
Hepatomegaly,5,,,,
Hepolenticular Degeneration,5,,,,
Herbal Medicine,13,,,,
Herceptin,13,11,,,
Heredity,11,,,,
Hermaphrodite,11,,,,
Hernia,7,,,,
Hernioplasty,7,,,,
Herniorraphy,7,,,,
Herniotomy,7,,,,
Heroin,13,,,,
Herpangina,1,,,,
Herpes Genitalis,11,1,,,
Herpes Simplex,11,1,,,
Herpes Viruses,11,1,,,
Herpes Zoster,11,1,,,
Heterograft,1,,,,
Heterosexual,11,,,,
Heterozygous,11,,,,
Hexachlorophene,13,,,,
Hexamine,13,,,,
Hg,15,,,,
Hiatus Hernia,5,,,,
Hiccup,5,,,,
High Dependency Unit,15,,,,
Hilum,12,,,,
Hindbrain,8,,,,
Hip,7,,,,
Hip-joint,7,,,,
Hippocrates,15,,,,
Hippocratic Oath,15,,,,
Hippus,8,,,,
Hirschsprung's Disease,5,,,,
Hirsutism,4,,,,
Histamine,1,,,,
Histidine,14,,,,
Histiocytoma,6,,,,
Histology,15,,,,
Histoplasmosis,2,,,,
HIV,1,,,,
Hives,1,,,,
HLA System,1,,,,
Hodgkin's Disease,6,,,,
Holistic,15,,,,
Homatropine,8,,,,
Homeopathy,15,,,,
Homeostasis,4,,,,
Homocysteine,14,,,,
Homocystinuria,14,,,,
Homograft,1,,,,
Homosexuality,11,,,,
Homozygous,11,,,,
Hookworm,2,,,,
Hormone Replacement Therapy,11,4,,,
Hormones,11,4,,,
Horner's Syndrome,8,,,,
Horsehoe Kidney,10,,,,
Hospice,15,,,,
Hospital,15,,,,
Hospital-Acquired Infection,2,1,,,
Hospital Chaplaincy,9,,,,
Host,2,1,,,
Hour-Glass Stomach,5,,,,
Housemaid's Knee,7,,,,
HRT,11,4,,,
HSE,1,,,,
Human Chorionic Gonadotropin,11,,,,
hCG,11,,,,
Human Genome,11,,,,
Human Immunodeficiency Virus,1,,,,
Humerus,7,,,,
Humidification,15,,,,
Humidifier Fever,2,,,,
Humour,15,,,,
Humor,15,,,,
Hunger,5,,,,
Huntington's Chorea,11,9,,,
Hurler's Syndrome,11,,,,
Hutchinson's Teeth,11,,,,
Hyaline,7,,,,
Hyaline Membrane Disease,12,,,,
Hyaluronidase,14,,,,
Hydatid,5,2,,,
Hydatidiform Mole,11,,,,
Hydradenitis Suppurativa,7,,,,
Hydrallazine,13,2,,,
Hydramnios,11,,,,
Hydrocarbamide,13,6,,,
Hydrocephalus,8,,,,
Hydrochloric Acid,5,,,,
Hydrochlorothiazide,13,3,,,
Hydrocoele,11,,,,
Hydrocortisone,13,4,,,
Hydrogen Peroxide,15,,,,
Hydromorphone Hydrochloride,13,,,,
Hydronephrosis,10,,,,
Hydrophobia,9,,,,
Hydrops Fetalis,11,,,,
Hydrotherapy,9,,,,
Hydrothorax,12,,,,
Hydroxocobalamin,14,,,,
Hygiene,15,,,,
Hymen,11,,,,
Hyoscine,13,,,,
Hyper,15,,,,
Hyperactivity,9,,,,
Hyperacusis,8,,,,
Hyperaemia,6,,,,
Hyperaesthesia,8,,,,
Hyperalgesia,8,,,,
Hyperbaric,12,,,,
Hypercalcaemia,4,,,,
Hypercalciuria,4,10,,,
Hypercapnia,4,,,,
Hyperchlorhydria,5,,,,
Hypercholesterolaemia S,4,,,,
Hyperemesis Gravidarum,11,,,,
Hyperglycaemia,14,4,,,
Hyperhidrosis,7,,,,
Hyperkalaemia,10,,,,
Hyperkeratosis,7,,,,
Hyperkinetic Syndrome,8,,,,
Hyperlipidaemia,14,4,,,
Hypermetropia,8,,,,
Hypernatraemia,10,,,,
Hypernephroma,6,10,,,
Hyperparathyroidism,4,,,,
Hyperpituitarism,4,,,,
Hyperplasia,6,,,,
Hyperprolactinaemia,4,,,,
Hyperpyrexia,6,,,,
Hypersensitivity,1,,,,
Hypertension,3,,,,
Hypertensive Encephalopathy,3,,,,
Hyperthermia,15,,,,
Hyperthyroidism,4,,,,
Hypertonic,5,,,,
Hypertrophy,7,,,,
Hyperventilation,12,,,,
Hypervolaemia,10,,,,
Hypnotics,13,,,,
Hypnotism,9,,,,
Hypo,4,,,,
Hypocalcaemia,4,,,,
Hypocapnia,12,,,,
Hypochlorhydria,5,,,,
Hypochondriasis,9,,,,
Hypodermic,13,,,,
Hypogammaglobulinaemia,1,,,,
Hypogastric,5,,,,
Hypoglossal Nerve,8,,,,
Hypoglycaemia,13,,,,
Hypoglycaemic Agents,13,,,,
Hypoxaemia,12,,,,
Hypoxia,12,,,,
Hysterectomy,11,,,,
Hysteria,9,,,,
Hysteroscopy,11,,,,
Hysterotomy,11,,,,
Iatric,15,,,,
Iatrogenic Disease,15,,,,
IBD,5,,,,
IBS,5,,,,
Ibuprofen,13,,,,
ICD,15,,,,
Ichthammol,7,,,,
Ichthyosis,7,,,,
Icterus,6,,,,
Ictus,8,,,,
Identical Twins,11,,,,
Idiopathic,15,,,,
Idiopathic Facial Nerve Palsy,8,,,,
Idiopathic Thrombocytopenic Purpura (ITP),6,,,,
Idiosyncrasy,13,,,,
Idoxuridine,14,,,,
Ifosfamide,6,,,,
Ileitis,5,,,,
Ileo-Caecal,5,,,,
Ileostomy,5,,,,
Ileum,5,,,,
Ileus,5,,,,
Ilium,5,,,,
Illusions,9,,,,
Imidazoles,13,,,,
Imipramine,13,,,,
Immersion Foot,7,,,,
Immune System,1,,,,
Immunisation,1,,,,
Immunity,1,,,,
Immunoassay,1,,,,
Immunodeficiency,1,,,,
Immunogenicity,1,,,,
Immunoglobulins,1,,,,
Immunologist,1,,,,
Immunology,1,,,,
Immunosuppressant,1,,,,
Immunosuppression,1,,,,
Immunotherapy,1,,,,
Impaction,5,,,,
Imperforate,11,,,,
Impetigo,7,,,,
Implantation,11,,,,
Impotence,11,,,,
Impression,8,,,,
Imprinting,11,,,,
IMR,15,,,,
Inanition,5,,,,
Inbreeding,11,,,,
Incidence,15,,,,
Incision,8,,,,
Incisor,15,,,,
Inclusion Bodies,6,,,,
Incompatibility,1,,,,
Incompetence,9,,,,
Incontinence,10,,,,
Incoordination,8,,,,
Incubation,1,,,,
Index Finger,7,,,,
Indigestion,5,,,,
Indinavir,13,,,,
Indispensable Amino Acids,14,,,,
Indometacin,13,,,,
Indoramin,13,,,,
Induction,11,,,,
Induration,5,,,,
Industrial Diseases,15,,,,
Industrial Injuries Benefit,15,,,,
Infant,11,,,,
Infant Feeding,11,,,,
Infantile Paralysis,11,,,,
Infantile Spasms,11,,,,
Infantilism,11,,,,
Infant Mortality Rate (IMR),11,,,,
Infarction,3,,,,
Infection,2,1,,,
Infectious Mononucleosis,1,,,,
Infertility,11,,,,
Infestation,2,,,,
Infibulation,11,,,,
Infiltration,1,,,,
Inflammation,1,,,,
Inflammatory Bowel Disease (IBD),1,,,,
Infliximab,1,,,,
Influenza,1,,,,
Information Technology in Medicine,15,,,,
Informed Consent,15,,,,
Infrared Radiation,15,,,,
Infundibulum A funnel-shaped pass,4,,,,
Infusion,13,,,,
Ingestion,5,,,,
Ingrowing Toenail,7,,,,
Inguinal Hernia,7,,,,
Inguinal Region,7,,,,
Inhalants,12,,,,
Inhalation,12,,,,
Inhaler,12,,,,
Inheritance,11,,,,
Inhibition,9,,,,
Injections,13,,,,
Inner Ear,8,,,,
Innervation,8,,,,
Inoculation,1,,,,
Inositol,14,,,,
Inotropic,14,,,,
Inpatient,15,,,,
Inquest,15,,,,
Insanity,9,,,,
Insecticides,13,,,,
Insemination,11,,,,
Insight,15,,,,
Insomnia,8,9,,,
Inspissation,5,,,,
Insulinase,14,,,,
Insulinoma,14,6,,,
Integument,7,,,,
Intelligence Quotient (IQ),9,8,,,
Intelligence Test,9,8,,,
Intensive Care Medicine,15,,,,
Intensive Therapy Unit (ITU),15,,,,
Intercostal,8,,,,
Interferon,1,,,,
Interleukins,1,,,,
Intermittent,14,,,,
Intermittent Claudication,3,,,,
Intermittent Self-Catheterisation,10,,,,
Intern,15,,,,
International Classification of Disease (ICD),15,,,,
Internode,8,,,,
Intersexuality,11,,,,
Interstitial,7,,,,
Interstitial Cells,7,,,,
Intertrigo,7,,,,
Interventional Radiology,15,,,,
Intervention Study,15,,,,
Intervertebral Disc,7,,,,
Intestine,5,,,,
Intima,3,,,,
Intolerance,5,,,,
Intoxication,8,9,,,
Intra,15,,,,
Intracoronary Artery Stenting,3,,,,
Intracranial,8,,,,
Intracranial Pressure,3,8,,,
Intracytoplasmic Sperm Injection,11,,,,
Intrathecal,8,,,,
Intrauterine Contraceptive Device (IUCD),11,,,,
Intrauterine Insemination,11,,,,
Intravenous,3,,,,
Intravenous Pyelogram (Urogram),10,,,,
Intrinsic Factor,14,,,,
Intromission,7,,,,
Introspection,9,,,,
Introversion,15,,,,
Introvert,9,,,,
Intubation,12,,,,
Intuition,9,,,,
Intussusception,5,,,,
In Utero,11,,,,
Invasion,15,,,,
In Vitro,11,,,,
In Vitro Fertilization,11,,,,
In vivo,11,,,,
Involcrum,7,,,,
Involuntary,8,,,,
Involution,11,,,,
Iodides,4,,,,
Iodine,4,,,,
Ion Atom,14,,,,
Ion Excnange Resins,14,,,,
Ionisation,14,,,,
Ipecacuanha,13,,,,
Ipratropium,13,,,,
IQ,9,,,,
Iridectomy,8,,,,
Iris,8,,,,
Iritis,8,,,,
Iron,6,,,,
Irradiation,15,,,,
Irrigation,5,,,,
Irritable Bowel Syndrome,5,,,,
Irritant,14,,,,
Ischaemia,3,,,,
Ischaemic Heart Disease,3,,,,
Ischaemic Stroke,3,,,,
Ischiorectal Abscess,5,,,,
Ischium,7,,,,
Ishihara’s Test,8,,,,
Islets of Langerhans,4,,,,
Iso-Immunisation,1,,,,
Isolation,15,,,,
Isoleucine,14,,,,
Isometric,7,,,,
Isoniazid,13,2,,,
Isotonic,13,,,,
Isotope,14,,,,
Itch,7,,,,
Itching,8,,,,
#NAME?,7,,,,
ITP,7,,,,
Itraconazole,14,,,,
IUCD (IUD),11,,,,
IUS,11,,,,
IVF,11,,,,
Ivory,7,,,,
Jacksonian Epilepsy,8,,,,
Jaundice,5,,,,
Jaw,7,,,,
Jejunum,5,,,,
Jelly,5,,,,
Jerk,7,8,,,
Joint,7,,,,
Joule,15,,,,
Jugular,3,,,,
Juvenile Idiopathic Arthritis,7,,,,
Kanamycin,13,,,,
Kaolin,7,,,,
Kaolinosis,12,,,,
Kaposi's Sarcoma,6,,,,
Kawasaki Disease,4,,,,
Keloid,7,,,,
Keratin,7,,,,
Keratinisation,7,,,,
Keratitis,7,,,,
Keraomalacia,7,14,,,
Keratoplasty,7,14,,,
Keratosis,7,,,,
Keroin,2,,,,
Kernicterus,8,,,,
Kernig's Sign,8,,,,
Ketamine,13,,,,
Ketoconazole,13,2,,,
Kertogenesis,14,,,,
Ketogenic Diet,14,,,,
Ketone,14,,,,
Ketoprofen,13,,,,
Ketorolac,13,,,,
Ketosis,14,,,,
Keyhole Surgery,15,,,,
Khat,13,9,,,
Artificial Kidney,10,,,,
Kidneys,10,,,,
Kinaesthetic ,8,7,,,
Kinins,3,,,,
Kiss of Life,15,,,,
Klebsiella,2,,,,
Kleptomania,9,,,,
Klinefelter's Syndrome,11,,,,
Klinefelter's,11,,,,
Klumpke's,11,,,,
Knee,7,,,,
Knee-Joint,7,,,,
Knock-knee,7,,,,
Koch's Bacillus,2,,,,
Koilonychia,15,,,,
koplik's spots,1,,,,
korsakoff's ,9,,,,
krebs cycle,14,,,,
kuntscher nail,7,,,,
kupffer cells,5,,,,
kuru,8,,,,
kveim test,15,,,,
kwashiorkor,14,,,,
kyphoscoliosis,7,,,,
kyphosis,7,,,,
labetalol,13,3,,,
labia,11,,,,
labium,11,,,,
labour,11,,,,
labor,11,,,,
labyrinth,8,,,,
labyrinthitis,8,,,,
laceration,15,,,,
lacrimal,8,,,,
lactase,5,,,,
lacrimation,8,7,,,
Lactation,11,,,,
Lacteal,5,,,,
Lactic Acid,5,,,,
Lactobacillus,5,,,,
Lactose,5,,,,
Lactose Intolerance,5,,,,
Lactulose,5,,,,
Lacuna,7,,,,
Lamblia,2,,,,
Lamella,7,,,,
Laminectomy,7,,,,
Lamotrigine,13,,,,
Lanolin,,,,,
Lansoprazole,13,,,,
Lanugo,,,,,
Laparoscope,15,,,,
Laparoscopy,15,,,,
Laparotomy,15,,,,
Larva,,,,,
Larva Migrans,,,,,
Laryngeal Mask,12,,,,
Laryngeal Reflex,12,,,,
Laryngectomy,12,,,,
Laryngitis,12,,,,
Laryngology,12,,,,
Laryngoscope,12,,,,
Laryngo-Tracheo-Bronchitis,12,,,,
Larynx,12,,,,
"Larynx, Disorders of",12,,,,
Laser,15,,,,
Lasik,8,,,,
Latissimus Dorsi,7,,,,
Laxatives,5,,,,
Lead Poisoning,14,,,,
Learning Disability,8,9,,,
Leeches,2,,,,
Left to Right Shunt,3,,,,
Leiomyoma,6,,,,
Litigation,15,,,,
Liver,5,,,,
"Liver, Diseases of",5,,,,
Liver Fluke,2,,,,
Liver Spots,5,,,,
Living Will,15,,,,
Lobe,8,,,,
Lobectomy,8,,,,
Lobotomy,8,,,,
Local Anaesthesia,13,8,,,
Locked-In Syndrome,8,,,,
Lockjaw,7,8,,,
Locomotor Ataxia,7,8,,,
Lofexidine,13,,,,
Loin,7,,,,
Loop Diuretics,10,,,,
Lordosis,7,,,,
LSD,13,9,,,
Ludwig’s Angina,3,,,,
Lumbar,7,,,,
Lumbar Puncture,7,,,,
Lumbar Sympathectomy,7,,,,
Lumbar Vertebra,7,,,,
Lung Volumes,12,,,,
Lungs,12,,,,
Luteinising Hormone,11,,,,
Luteinising Hormone-Releasing Hormone (LHRH),11,,,,
Lyme Disease,2,,,,
Lymph,1,,,,
Lymphadenectomy,1,,,,
Lymphadenitis,1,,,,
Lymphadenoma,1,,,,
Lymphadenopathy,1,,,,
Lymphangiectasis,1,,,,
Lymphangiography,1,,,,
Lymphangioma,1,,,,
Lymphangitis,1,,,,
Lymphatics,1,,,,
Lymph Nodes,1,,,,
Lymphocyte,1,,,,
Lymphocytosis,1,,,,
Lymphoedema,1,,,,
Lymphogranuloma Inguinale,1,,,,
Lymphoid Tissue,1,,,,
